seed	classification	layout_id	rank_cells	count	total	frequency
8	straight	mask_03cf	0,1,2,3,6,7,8,9	25839	18341605	0.0014087643911206245
8	straight	mask_03d7	0,1,2,4,6,7,8,9	728	18341605	3.969118296899317e-05
8	straight	mask_03db	0,1,3,4,6,7,8,9	114	18341605	6.2153775528368428e-06
8	straight	mask_03dd	0,2,3,4,6,7,8,9	13	18341605	7.087711244463066e-07
8	straight	mask_03de	1,2,3,4,6,7,8,9	432	18341605	2.3553009673908037e-05
8	straight	mask_03e7	0,1,2,5,6,7,8,9	8244	18341605	0.00044946993461041166
8	straight	mask_03eb	0,1,3,5,6,7,8,9	1096	18341605	5.9754857876396315e-05
8	straight	mask_03ed	0,2,3,5,6,7,8,9	1316	18341605	7.1749446136256892e-05
8	straight	mask_03ee	1,2,3,5,6,7,8,9	1989	18341605	0.00010844198204028492
8	straight	mask_03f3	0,1,4,5,6,7,8,9	4514	18341605	0.00024610714275004829
8	straight	mask_03f5	0,2,4,5,6,7,8,9	2551	18341605	0.00013908270295865603
8	straight	mask_03f6	1,2,4,5,6,7,8,9	11273	18341605	0.00061461360660640114
8	straight	mask_03f9	0,3,4,5,6,7,8,9	245	18341605	1.3357609653026548e-05
8	straight	mask_03fa	1,3,4,5,6,7,8,9	894	18341605	4.8741645019615241e-05
8	straight	mask_03fc	2,3,4,5,6,7,8,9	1188	18341605	6.4770776603247101e-05
8	straight	mask_053f	0,1,2,3,4,5,8,10	26009	18341605	0.001418032936594153
8	straight	mask_055f	0,1,2,3,4,6,8,10	2995	18341605	0.00016328996290128372
8	straight	mask_056f	0,1,2,3,5,6,8,10	10103	18341605	0.00055082420540623358
8	straight	mask_0577	0,1,2,4,5,6,8,10	7446	18341605	0.00040596229174055381
8	straight	mask_057b	0,1,3,4,5,6,8,10	1777	18341605	9.6883560626237451e-05
8	straight	mask_057d	0,2,3,4,5,6,8,10	451	18341605	2.4588905932714177e-05
8	straight	mask_057e	1,2,3,4,5,6,8,10	2798	18341605	0.00015254935432313583
8	straight	mask_059f	0,1,2,3,4,7,8,10	205	18341605	1.1176775423960989e-05
8	straight	mask_05af	0,1,2,3,5,7,8,10	5435	18341605	0.0002963208508742828
8	straight	mask_05b7	0,1,2,4,5,7,8,10	263	18341605	1.433898505610605e-05
8	straight	mask_05bb	0,1,3,4,5,7,8,10	12	18341605	6.5425026871966761e-07
8	straight	mask_05bd	0,2,3,4,5,7,8,10	15	18341605	8.1781283589958457e-07
8	straight	mask_05be	1,2,3,4,5,7,8,10	110	18341605	5.9972941299302873e-06
8	straight	mask_05cf	0,1,2,3,6,7,8,10	10840	18341605	0.00059100607607676645
8	straight	mask_05d7	0,1,2,4,6,7,8,10	109	18341605	5.9427732742036482e-06
8	straight	mask_05db	0,1,3,4,6,7,8,10	37	18341605	2.0172716618856421e-06
8	straight	mask_05dd	0,2,3,4,6,7,8,10	1	18341605	5.4520855726638972e-08
8	straight	mask_05de	1,2,3,4,6,7,8,10	115	18341605	6.2698984085634819e-06
8	straight	mask_05e7	0,1,2,5,6,7,8,10	1753	18341605	9.5575060088798119e-05
8	straight	mask_05eb	0,1,3,5,6,7,8,10	495	18341605	2.698782358468629e-05
8	straight	mask_05ed	0,2,3,5,6,7,8,10	368	18341605	2.0063674907403142e-05
8	straight	mask_05ee	1,2,3,5,6,7,8,10	1109	18341605	6.0463629000842623e-05
8	straight	mask_05f3	0,1,4,5,6,7,8,10	822	18341605	4.4816143407297233e-05
8	straight	mask_05f5	0,2,4,5,6,7,8,10	236	18341605	1.2866921951486797e-05
8	straight	mask_05f6	1,2,4,5,6,7,8,10	2584	18341605	0.00014088189119763509
8	straight	mask_05f9	0,3,4,5,6,7,8,10	50	18341605	2.7260427863319486e-06
8	straight	mask_05fa	1,3,4,5,6,7,8,10	696	18341605	3.7946515585740726e-05
8	straight	mask_05fc	2,3,4,5,6,7,8,10	211	18341605	1.1503900558320824e-05
8	straight	mask_063f	0,1,2,3,4,5,9,10	90460	18341605	0.0049319566090317611
8	straight	mask_065f	0,1,2,3,4,6,9,10	31929	18341605	0.0017407964024958558
8	straight	mask_066f	0,1,2,3,5,6,9,10	23268	18341605	0.0012685912710474357
8	straight	mask_0677	0,1,2,4,5,6,9,10	11190	18341605	0.00061008837558109005
8	straight	mask_067b	0,1,3,4,5,6,9,10	3624	18341605	0.00019758358115333963
8	straight	mask_067d	0,2,3,4,5,6,9,10	3100	18341605	0.00016901465275258082
8	straight	mask_067e	1,2,3,4,5,6,9,10	12330	18341605	0.00067224215110945847
8	straight	mask_069f	0,1,2,3,4,7,9,10	1026	18341605	5.5938397975531584e-05
8	straight	mask_06b7	0,1,2,4,5,7,9,10	709	18341605	3.8655286710187033e-05
8	straight	mask_06bb	0,1,3,4,5,7,9,10	34	18341605	1.8537090947057251e-06
8	straight	mask_06bd	0,2,3,4,5,7,9,10	130	18341605	7.0877112444630666e-06
8	straight	mask_06be	1,2,3,4,5,7,9,10	438	18341605	2.3880134808267869e-05
8	straight	mask_06f3	0,1,4,5,6,7,9,10	2382	18341605	0.00012986867834085403
8	straight	mask_06f5	0,2,4,5,6,7,9,10	2353	18341605	0.0001282875735247815
8	straight	mask_06f6	1,2,4,5,6,7,9,10	5563	18341605	0.0003032995204072926
8	straight	mask_06f9	0,3,4,5,6,7,9,10	274	18341605	1.4938714469099079e-05
8	straight	mask_071f	0,1,2,3,4,8,9,10	10980	18341605	0.00059863899587849596
8	straight	mask_072f	0,1,2,3,5,8,9,10	1589	18341605	8.6633639749629325e-05
8	straight	mask_073b	0,1,3,4,5,8,9,10	532	18341605	2.9005095246571932e-05
8	straight	mask_073d	0,2,3,4,5,8,9,10	615	18341605	3.3530326271882971e-05
8	straight	mask_073e	1,2,3,4,5,8,9,10	1069	18341605	5.8282794771777059e-05
8	straight	mask_074f	0,1,2,3,6,8,9,10	469	18341605	2.5570281335793679e-05
8	straight	mask_0757	0,1,2,4,6,8,9,10	361	18341605	1.968202891731667e-05
8	straight	mask_075b	0,1,3,4,6,8,9,10	267	18341605	1.4557068479012606e-05
8	straight	mask_075d	0,2,3,4,6,8,9,10	35	18341605	1.908229950432364e-06
8	straight	mask_075e	1,2,3,4,6,8,9,10	288	18341605	1.5702006449272024e-05
8	straight	mask_0767	0,1,2,5,6,8,9,10	3059	18341605	0.00016677929766778862
8	straight	mask_076b	0,1,3,5,6,8,9,10	785	18341605	4.2798871745411594e-05
8	straight	mask_076d	0,2,3,5,6,8,9,10	486	18341605	2.6497135883146539e-05
8	straight	mask_076e	1,2,3,5,6,8,9,10	986	18341605	5.3757563746466027e-05
8	straight	mask_0776	1,2,4,5,6,8,9,10	2794	18341605	0.00015233127090022929
8	straight	mask_0779	0,3,4,5,6,8,9,10	782	18341605	4.2635309178231676e-05
8	straight	mask_077a	1,3,4,5,6,8,9,10	1506	18341605	8.2108408724318287e-05
8	straight	mask_077c	2,3,4,5,6,8,9,10	835	18341605	4.552491453174354e-05
8	straight	mask_078f	0,1,2,3,7,8,9,10	2170	18341605	0.00011831025692680657
8	straight	mask_0797	0,1,2,4,7,8,9,10	13	18341605	7.087711244463066e-07
8	straight	mask_079b	0,1,3,4,7,8,9,10	2	18341605	1.0904171145327794e-07
8	straight	mask_079e	1,2,3,4,7,8,9,10	8	18341605	4.3616684581311178e-07
8	straight	mask_07a7	0,1,2,5,7,8,9,10	216	18341605	1.1776504836954018e-05
8	straight	mask_07ab	0,1,3,5,7,8,9,10	12	18341605	6.5425026871966761e-07
8	straight	mask_07ad	0,2,3,5,7,8,9,10	39	18341605	2.1263133733389199e-06
8	straight	mask_07ae	1,2,3,5,7,8,9,10	58	18341605	3.1622096321450605e-06
8	straight	mask_07b3	0,1,4,5,7,8,9,10	328	18341605	1.7882840678337581e-05
8	straight	mask_07b5	0,2,4,5,7,8,9,10	191	18341605	1.0413483443788044e-05
8	straight	mask_07b6	1,2,4,5,7,8,9,10	328	18341605	1.7882840678337581e-05
8	straight	mask_07b9	0,3,4,5,7,8,9,10	8	18341605	4.3616684581311178e-07
8	straight	mask_07ba	1,3,4,5,7,8,9,10	22	18341605	1.1994588259860575e-06
8	straight	mask_07bc	2,3,4,5,7,8,9,10	37	18341605	2.0172716618856421e-06
8	straight	mask_07c7	0,1,2,6,7,8,9,10	182	18341605	9.9227957422482926e-06
8	straight	mask_07cb	0,1,3,6,7,8,9,10	59	18341605	3.2167304878716992e-06
8	straight	mask_07cd	0,2,3,6,7,8,9,10	41	18341605	2.2353550847921977e-06
8	straight	mask_07ce	1,2,3,6,7,8,9,10	239	18341605	1.3030484518666715e-05
8	straight	mask_07d3	0,1,4,6,7,8,9,10	110	18341605	5.9972941299302873e-06
8	straight	mask_07d5	0,2,4,6,7,8,9,10	34	18341605	1.8537090947057251e-06
8	straight	mask_07d6	1,2,4,6,7,8,9,10	233	18341605	1.270335938430688e-05
8	straight	mask_07d9	0,3,4,6,7,8,9,10	10	18341605	5.4520855726638975e-07
8	straight	mask_07da	1,3,4,6,7,8,9,10	87	18341605	4.7433144482175908e-06
8	straight	mask_07dc	2,3,4,6,7,8,9,10	36	18341605	1.962750806159003e-06
8	straight	mask_07e3	0,1,5,6,7,8,9,10	981	18341605	5.3484959467832832e-05
8	straight	mask_07e5	0,2,5,6,7,8,9,10	673	18341605	3.669253590402803e-05
8	straight	mask_07e6	1,2,5,6,7,8,9,10	2194	18341605	0.0001196187574642459
8	straight	mask_07e9	0,3,5,6,7,8,9,10	181	18341605	9.8682748865216543e-06
8	straight	mask_07ea	1,3,5,6,7,8,9,10	663	18341605	3.614732734676164e-05
8	straight	mask_07ec	2,3,5,6,7,8,9,10	713	18341605	3.8873370133093586e-05
8	straight	mask_07f1	0,4,5,6,7,8,9,10	864	18341605	4.7106019347816073e-05
8	straight	mask_07f2	1,4,5,6,7,8,9,10	2651	18341605	0.00014453478853131992
8	straight	mask_07f4	2,4,5,6,7,8,9,10	1733	18341605	9.4484642974265341e-05
8	straight	mask_07f8	3,4,5,6,7,8,9,10	555	18341605	3.0259074928284629e-05
8	straight	mask_093f	0,1,2,3,4,5,8,11	865	18341605	4.7160540203542708e-05
8	straight	mask_095f	0,1,2,3,4,6,8,11	330	18341605	1.7991882389790861e-05
8	straight	mask_096f	0,1,2,3,5,6,8,11	437	18341605	2.3825613952541231e-05
8	straight	mask_0977	0,1,2,4,5,6,8,11	409	18341605	2.229902999219534e-05
8	straight	mask_097b	0,1,3,4,5,6,8,11	62	18341605	3.3802930550516165e-06
8	straight	mask_097d	0,2,3,4,5,6,8,11	45	18341605	2.4534385076987536e-06
8	straight	mask_097e	1,2,3,4,5,6,8,11	435	18341605	2.3716572241087951e-05
8	straight	mask_099f	0,1,2,3,4,7,8,11	12	18341605	6.5425026871966761e-07
8	straight	mask_09b7	0,1,2,4,5,7,8,11	40	18341605	2.180834229065559e-06
8	straight	mask_09bd	0,2,3,4,5,7,8,11	2	18341605	1.0904171145327794e-07
8	straight	mask_09be	1,2,3,4,5,7,8,11	20	18341605	1.0904171145327795e-06
8	straight	mask_09f3	0,1,4,5,6,7,8,11	267	18341605	1.4557068479012606e-05
8	straight	mask_09f5	0,2,4,5,6,7,8,11	46	18341605	2.5079593634253927e-06
8	straight	mask_09f6	1,2,4,5,6,7,8,11	2238	18341605	0.00012201767511621802
8	straight	mask_09f9	0,3,4,5,6,7,8,11	2	18341605	1.0904171145327794e-07
8	straight	mask_0b1f	0,1,2,3,4,8,9,11	431	18341605	2.3498488818181398e-05
8	straight	mask_0b2f	0,1,2,3,5,8,9,11	102	18341605	5.5611272841171754e-06
8	straight	mask_0b37	0,1,2,4,5,8,9,11	205	18341605	1.1176775423960989e-05
8	straight	mask_0b3b	0,1,3,4,5,8,9,11	5	18341605	2.7260427863319487e-07
8	straight	mask_0b3d	0,2,3,4,5,8,9,11	31	18341605	1.6901465275258082e-06
8	straight	mask_0b3e	1,2,3,4,5,8,9,11	70	18341605	3.8164599008647279e-06
8	straight	mask_0b4f	0,1,2,3,6,8,9,11	147	18341605	8.0145657918159286e-06
8	straight	mask_0b57	0,1,2,4,6,8,9,11	24	18341605	1.3085005374393352e-06
8	straight	mask_0b5b	0,1,3,4,6,8,9,11	14	18341605	7.6329198017294558e-07
8	straight	mask_0b5e	1,2,3,4,6,8,9,11	32	18341605	1.7446673832524471e-06
8	straight	mask_0b67	0,1,2,5,6,8,9,11	288	18341605	1.5702006449272024e-05
8	straight	mask_0b6b	0,1,3,5,6,8,9,11	28	18341605	1.5265839603458912e-06
8	straight	mask_0b6d	0,2,3,5,6,8,9,11	28	18341605	1.5265839603458912e-06
8	straight	mask_0b6e	1,2,3,5,6,8,9,11	115	18341605	6.2698984085634819e-06
8	straight	mask_0b73	0,1,4,5,6,8,9,11	450	18341605	2.4534385076987539e-05
8	straight	mask_0b75	0,2,4,5,6,8,9,11	264	18341605	1.4393505911832688e-05
8	straight	mask_0b76	1,2,4,5,6,8,9,11	775	18341605	4.2253663188145205e-05
8	straight	mask_0b79	0,3,4,5,6,8,9,11	24	18341605	1.3085005374393352e-06
8	straight	mask_0b7a	1,3,4,5,6,8,9,11	78	18341605	4.2526267466778398e-06
8	straight	mask_0b7c	2,3,4,5,6,8,9,11	105	18341605	5.7246898512970919e-06
8	straight	mask_0b8f	0,1,2,3,7,8,9,11	561	18341605	3.0586200062644465e-05
8	straight	mask_0b97	0,1,2,4,7,8,9,11	6	18341605	3.2712513435983381e-07
8	straight	mask_0b9e	1,2,3,4,7,8,9,11	5	18341605	2.7260427863319487e-07
8	straight	mask_0ba7	0,1,2,5,7,8,9,11	21	18341605	1.1449379702594184e-06
8	straight	mask_0bad	0,2,3,5,7,8,9,11	11	18341605	5.9972941299302873e-07
8	straight	mask_0bae	1,2,3,5,7,8,9,11	13	18341605	7.087711244463066e-07
8	straight	mask_0bb3	0,1,4,5,7,8,9,11	4	18341605	2.1808342290655589e-07
8	straight	mask_0bb5	0,2,4,5,7,8,9,11	19	18341605	1.0358962588061404e-06
8	straight	mask_0bb6	1,2,4,5,7,8,9,11	20	18341605	1.0904171145327795e-06
8	straight	mask_0bba	1,3,4,5,7,8,9,11	1	18341605	5.4520855726638972e-08
8	straight	mask_0bbc	2,3,4,5,7,8,9,11	4	18341605	2.1808342290655589e-07
8	straight	mask_0bc7	0,1,2,6,7,8,9,11	64	18341605	3.4893347665048942e-06
8	straight	mask_0bcb	0,1,3,6,7,8,9,11	9	18341605	4.9068770153975076e-07
8	straight	mask_0bcd	0,2,3,6,7,8,9,11	9	18341605	4.9068770153975076e-07
8	straight	mask_0bce	1,2,3,6,7,8,9,11	40	18341605	2.180834229065559e-06
8	straight	mask_0bd3	0,1,4,6,7,8,9,11	9	18341605	4.9068770153975076e-07
8	straight	mask_0bd5	0,2,4,6,7,8,9,11	5	18341605	2.7260427863319487e-07
8	straight	mask_0bd6	1,2,4,6,7,8,9,11	23	18341605	1.2539796817126963e-06
8	straight	mask_0bda	1,3,4,6,7,8,9,11	9	18341605	4.9068770153975076e-07
8	straight	mask_0bdc	2,3,4,6,7,8,9,11	14	18341605	7.6329198017294558e-07
8	straight	mask_0be3	0,1,5,6,7,8,9,11	67	18341605	3.6528973336848111e-06
8	straight	mask_0be5	0,2,5,6,7,8,9,11	85	18341605	4.6342727367643126e-06
8	straight	mask_0be6	1,2,5,6,7,8,9,11	385	18341605	2.0990529454756005e-05
8	straight	mask_0be9	0,3,5,6,7,8,9,11	5	18341605	2.7260427863319487e-07
8	straight	mask_0bea	1,3,5,6,7,8,9,11	25	18341605	1.3630213931659743e-06
8	straight	mask_0bec	2,3,5,6,7,8,9,11	171	18341605	9.3230663292552634e-06
8	straight	mask_0bf1	0,4,5,6,7,8,9,11	62	18341605	3.3802930550516165e-06
8	straight	mask_0bf2	1,4,5,6,7,8,9,11	255	18341605	1.3902818210292939e-05
8	straight	mask_0bf4	2,4,5,6,7,8,9,11	528	18341605	2.8787011823665376e-05
8	straight	mask_0bf8	3,4,5,6,7,8,9,11	43	18341605	2.3443967962454758e-06
8	straight	mask_0f0f	0,1,2,3,8,9,10,11	2	18341605	1.0904171145327794e-07
8	straight	mask_0f17	0,1,2,4,8,9,10,11	7	18341605	3.8164599008647279e-07
8	straight	mask_0f1b	0,1,3,4,8,9,10,11	1	18341605	5.4520855726638972e-08
8	straight	mask_0f1d	0,2,3,4,8,9,10,11	1	18341605	5.4520855726638972e-08
8	straight	mask_0f1e	1,2,3,4,8,9,10,11	2	18341605	1.0904171145327794e-07
8	straight	mask_0f27	0,1,2,5,8,9,10,11	27	18341605	1.4720631046192523e-06
8	straight	mask_0f2b	0,1,3,5,8,9,10,11	4	18341605	2.1808342290655589e-07
8	straight	mask_0f2d	0,2,3,5,8,9,10,11	4	18341605	2.1808342290655589e-07
8	straight	mask_0f2e	1,2,3,5,8,9,10,11	17	18341605	9.2685454735286254e-07
8	straight	mask_0f33	0,1,4,5,8,9,10,11	687	18341605	3.7455827884200972e-05
8	straight	mask_0f35	0,2,4,5,8,9,10,11	73	18341605	3.9800224680446452e-06
8	straight	mask_0f36	1,2,4,5,8,9,10,11	149	18341605	8.1236075032692068e-06
8	straight	mask_0f39	0,3,4,5,8,9,10,11	9	18341605	4.9068770153975076e-07
8	straight	mask_0f3a	1,3,4,5,8,9,10,11	38	18341605	2.0717925176122808e-06
8	straight	mask_0f3c	2,3,4,5,8,9,10,11	23	18341605	1.2539796817126963e-06
8	straight	mask_0f53	0,1,4,6,8,9,10,11	44	18341605	2.3989176519721149e-06
8	straight	mask_0f55	0,2,4,6,8,9,10,11	26	18341605	1.4175422488926132e-06
8	straight	mask_0f56	1,2,4,6,8,9,10,11	107	18341605	5.8337315627503701e-06
8	straight	mask_0f59	0,3,4,6,8,9,10,11	2	18341605	1.0904171145327794e-07
8	straight	mask_0f5a	1,3,4,6,8,9,10,11	25	18341605	1.3630213931659743e-06
8	straight	mask_0f5c	2,3,4,6,8,9,10,11	23	18341605	1.2539796817126963e-06
8	straight	mask_0f63	0,1,5,6,8,9,10,11	577	18341605	3.1458533754270684e-05
8	straight	mask_0f65	0,2,5,6,8,9,10,11	201	18341605	1.0958692001054433e-05
8	straight	mask_0f66	1,2,5,6,8,9,10,11	742	18341605	4.0454474949166119e-05
8	straight	mask_0f69	0,3,5,6,8,9,10,11	8	18341605	4.3616684581311178e-07
8	straight	mask_0f71	0,4,5,6,8,9,10,11	727	18341605	3.9636662113266535e-05
8	straight	mask_0f72	1,4,5,6,8,9,10,11	2278	18341605	0.00012419850934528357
8	straight	mask_0f74	2,4,5,6,8,9,10,11	1266	18341605	6.9023403349924932e-05
8	straight	mask_0f78	3,4,5,6,8,9,10,11	282	18341605	1.5374881314912192e-05
8	straight	mask_0f93	0,1,4,7,8,9,10,11	1	18341605	5.4520855726638972e-08
8	straight	mask_0f95	0,2,4,7,8,9,10,11	1	18341605	5.4520855726638972e-08
8	straight	mask_0fb1	0,4,5,7,8,9,10,11	25	18341605	1.3630213931659743e-06
8	straight	mask_0fb2	1,4,5,7,8,9,10,11	88	18341605	4.7978353039442299e-06
8	straight	mask_0fb4	2,4,5,7,8,9,10,11	80	18341605	4.361668458131118e-06
8	straight	mask_0fb8	3,4,5,7,8,9,10,11	30	18341605	1.6356256717991691e-06
8	straight	mask_0ff0	4,5,6,7,8,9,10,11	854	18341605	4.6560810790549684e-05
8	straight	mask_107f	0,1,2,3,4,5,6,12	111032	18341605	0.0060535596530401784
8	straight	mask_10bf	0,1,2,3,4,5,7,12	9853	18341605	0.00053719399147457382
8	straight	mask_10df	0,1,2,3,4,6,7,12	2497	18341605	0.00013613857674941752
8	straight	mask_10ef	0,1,2,3,5,6,7,12	47503	18341605	0.0025899042095825311
8	straight	mask_10f7	0,1,2,4,5,6,7,12	1586	18341605	8.6470077182449414e-05
8	straight	mask_10fb	0,1,3,4,5,6,7,12	119	18341605	6.4879818314700375e-06
8	straight	mask_10fd	0,2,3,4,5,6,7,12	68	18341605	3.7074181894114502e-06
8	straight	mask_10fe	1,2,3,4,5,6,7,12	938	18341605	5.1140562671587357e-05
8	straight	mask_113f	0,1,2,3,4,5,8,12	90434	18341605	0.0049305390667828686
8	straight	mask_115f	0,1,2,3,4,6,8,12	30505	18341605	0.0016631587039411218
8	straight	mask_116f	0,1,2,3,5,6,8,12	16375	18341605	0.0008927790125237132
8	straight	mask_117b	0,1,3,4,5,6,8,12	85087	18341605	0.00463901605121253
8	straight	mask_117d	0,2,3,4,5,6,8,12	4705	18341605	0.00025652062619383636
8	straight	mask_117e	1,2,3,4,5,6,8,12	4988	18341605	0.00027195002836447518
8	straight	mask_119f	0,1,2,3,4,7,8,12	3224	18341605	0.00017577523886268406
8	straight	mask_11af	0,1,2,3,5,7,8,12	6913	18341605	0.00037690267563825523
8	straight	mask_11b7	0,1,2,4,5,7,8,12	30876	18341605	0.0016833859414157049
8	straight	mask_11bb	0,1,3,4,5,7,8,12	104	18341605	5.6701689955704528e-06
8	straight	mask_11bd	0,2,3,4,5,7,8,12	224	18341605	1.2212671682767129e-05
8	straight	mask_11be	1,2,3,4,5,7,8,12	254	18341605	1.3848297354566299e-05
8	straight	mask_11cf	0,1,2,3,6,7,8,12	4539	18341605	0.00024747016414321428
8	straight	mask_11d7	0,1,2,4,6,7,8,12	7762	18341605	0.0004231908821501717
8	straight	mask_11db	0,1,3,4,6,7,8,12	2795	18341605	0.00015238579175595594
8	straight	mask_11dd	0,2,3,4,6,7,8,12	4	18341605	2.1808342290655589e-07
8	straight	mask_11de	1,2,3,4,6,7,8,12	121	18341605	6.5970235429233156e-06
8	straight	mask_11e7	0,1,2,5,6,7,8,12	2054	18341605	0.00011198583766251645
8	straight	mask_11eb	0,1,3,5,6,7,8,12	239	18341605	1.3030484518666715e-05
8	straight	mask_11ed	0,2,3,5,6,7,8,12	235	18341605	1.2812401095760158e-05
8	straight	mask_11ee	1,2,3,5,6,7,8,12	340	18341605	1.853709094705725e-05
8	straight	mask_11f3	0,1,4,5,6,7,8,12	23490	18341605	0.0012806949010187494
8	straight	mask_11f5	0,2,4,5,6,7,8,12	1997	18341605	0.00010887814888609803
8	straight	mask_11f6	1,2,4,5,6,7,8,12	1379	18341605	7.5184260047035138e-05
8	straight	mask_11f9	0,3,4,5,6,7,8,12	132	18341605	7.1967529559163439e-06
8	straight	mask_11fa	1,3,4,5,6,7,8,12	233	18341605	1.270335938430688e-05
8	straight	mask_11fc	2,3,4,5,6,7,8,12	64	18341605	3.4893347665048942e-06
8	straight	mask_125f	0,1,2,3,4,6,9,12	20200	18341605	0.0011013212856781072
8	straight	mask_126f	0,1,2,3,5,6,9,12	14820	18341605	0.00080799908186878953
8	straight	mask_127b	0,1,3,4,5,6,9,12	494	18341605	2.6933302728959652e-05
8	straight	mask_127d	0,2,3,4,5,6,9,12	832	18341605	4.5361351964563622e-05
8	straight	mask_127e	1,2,3,4,5,6,9,12	2628	18341605	0.00014328080884960722
8	straight	mask_129f	0,1,2,3,4,7,9,12	3406	18341605	0.00018569803460493235
8	straight	mask_12af	0,1,2,3,5,7,9,12	8236	18341605	0.00044903376776459858
8	straight	mask_12b7	0,1,2,4,5,7,9,12	736	18341605	4.0127349814806283e-05
8	straight	mask_12bb	0,1,3,4,5,7,9,12	12	18341605	6.5425026871966761e-07
8	straight	mask_12bd	0,2,3,4,5,7,9,12	34	18341605	1.8537090947057251e-06
8	straight	mask_12be	1,2,3,4,5,7,9,12	89	18341605	4.8523561596708681e-06
8	straight	mask_12cf	0,1,2,3,6,7,9,12	7630	18341605	0.00041599412919425538
8	straight	mask_12d7	0,1,2,4,6,7,9,12	138	18341605	7.5238780902761785e-06
8	straight	mask_12db	0,1,3,4,6,7,9,12	16	18341605	8.7233369162622355e-07
8	straight	mask_12dd	0,2,3,4,6,7,9,12	7	18341605	3.8164599008647279e-07
8	straight	mask_12de	1,2,3,4,6,7,9,12	85	18341605	4.6342727367643126e-06
8	straight	mask_12e7	0,1,2,5,6,7,9,12	1713	18341605	9.3394225859732562e-05
8	straight	mask_12eb	0,1,3,5,6,7,9,12	266	18341605	1.4502547623285966e-05
8	straight	mask_12ed	0,2,3,5,6,7,9,12	318	18341605	1.7337632121071192e-05
8	straight	mask_12ee	1,2,3,5,6,7,9,12	554	18341605	3.020455407255799e-05
8	straight	mask_12f3	0,1,4,5,6,7,9,12	788	18341605	4.2962434312591512e-05
8	straight	mask_12f5	0,2,4,5,6,7,9,12	386	18341605	2.1045050310482643e-05
8	straight	mask_12f6	1,2,4,5,6,7,9,12	813	18341605	4.4325455705757485e-05
8	straight	mask_12f9	0,3,4,5,6,7,9,12	28	18341605	1.5265839603458912e-06
8	straight	mask_12fa	1,3,4,5,6,7,9,12	154	18341605	8.3962117819024014e-06
8	straight	mask_12fc	2,3,4,5,6,7,9,12	101	18341605	5.5066064283905364e-06
8	straight	mask_134f	0,1,2,3,6,8,9,12	166	18341605	9.0504620506220688e-06
8	straight	mask_135e	1,2,3,4,6,8,9,12	183	18341605	9.9773165979749325e-06
8	straight	mask_136d	0,2,3,5,6,8,9,12	346	18341605	1.8864216081417083e-05
8	straight	mask_136e	1,2,3,5,6,8,9,12	593	18341605	3.2330867445896909e-05
8	straight	mask_138f	0,1,2,3,7,8,9,12	85	18341605	4.6342727367643126e-06
8	straight	mask_1397	0,1,2,4,7,8,9,12	3693	18341605	0.00020134552019847774
8	straight	mask_139b	0,1,3,4,7,8,9,12	10	18341605	5.4520855726638975e-07
8	straight	mask_139d	0,2,3,4,7,8,9,12	2	18341605	1.0904171145327794e-07
8	straight	mask_139e	1,2,3,4,7,8,9,12	5	18341605	2.7260427863319487e-07
8	straight	mask_13a7	0,1,2,5,7,8,9,12	605	18341605	3.2985117714616575e-05
8	straight	mask_13ab	0,1,3,5,7,8,9,12	1	18341605	5.4520855726638972e-08
8	straight	mask_13ad	0,2,3,5,7,8,9,12	43	18341605	2.3443967962454758e-06
8	straight	mask_13ae	1,2,3,5,7,8,9,12	29	18341605	1.5811048160725303e-06
8	straight	mask_13b3	0,1,4,5,7,8,9,12	57302	18341605	0.0031241540748478663
8	straight	mask_13b5	0,2,4,5,7,8,9,12	6089	18341605	0.00033197749051950469
8	straight	mask_13b6	1,2,4,5,7,8,9,12	914	18341605	4.9832062134148019e-05
8	straight	mask_13b9	0,3,4,5,7,8,9,12	14	18341605	7.6329198017294558e-07
8	straight	mask_13ba	1,3,4,5,7,8,9,12	7	18341605	3.8164599008647279e-07
8	straight	mask_13bc	2,3,4,5,7,8,9,12	23	18341605	1.2539796817126963e-06
8	straight	mask_13c7	0,1,2,6,7,8,9,12	49	18341605	2.6715219306053095e-06
8	straight	mask_13cb	0,1,3,6,7,8,9,12	9	18341605	4.9068770153975076e-07
8	straight	mask_13cd	0,2,3,6,7,8,9,12	4	18341605	2.1808342290655589e-07
8	straight	mask_13ce	1,2,3,6,7,8,9,12	25	18341605	1.3630213931659743e-06
8	straight	mask_13d3	0,1,4,6,7,8,9,12	8911	18341605	0.0004858353453800799
8	straight	mask_13d5	0,2,4,6,7,8,9,12	234	18341605	1.275788024003352e-05
8	straight	mask_13d6	1,2,4,6,7,8,9,12	199	18341605	1.0849650289601155e-05
8	straight	mask_13d9	0,3,4,6,7,8,9,12	3	18341605	1.635625671799169e-07
8	straight	mask_13da	1,3,4,6,7,8,9,12	38	18341605	2.0717925176122808e-06
8	straight	mask_13dc	2,3,4,6,7,8,9,12	7	18341605	3.8164599008647279e-07
8	straight	mask_13e3	0,1,5,6,7,8,9,12	849	18341605	4.6288206511916489e-05
8	straight	mask_13e5	0,2,5,6,7,8,9,12	405	18341605	2.2080946569288784e-05
8	straight	mask_13e6	1,2,5,6,7,8,9,12	329	18341605	1.7937361534064223e-05
8	straight	mask_13e9	0,3,5,6,7,8,9,12	30	18341605	1.6356256717991691e-06
